panukb_phenotype_id,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,pops,num_pops,pops_pass_qc,num_pops_pass_qc,is_binary,is_quantitative,is_both_sexes,filename,filename_tabix,aws_path,aws_path_tabix,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,phenotype_qc_AFR,phenotype_qc_AMR,phenotype_qc_CSA,phenotype_qc_EAS,phenotype_qc_EUR,phenotype_qc_MID
categorical|1677|both_sexes|1677|,categorical,1677,both_sexes,1677,,Breastfed as a baby,"ACE touchscreen question ""Were you breastfed when you were a baby?""   This question was dropped from the touchscreen protocol on 24/10/2016.",,UK Biobank Assessment Centre > Touchscreen > Early life factors,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR,MID",4,True,False,True,categorical-1677-both_sexes-1677.tsv.bgz,categorical-1677-both_sexes-1677.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1677-both_sexes-1677.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1677-both_sexes-1677.tsv.bgz.tbi,5371.0,653.0,7023.0,1769.0,227321.0,1174.0,256.0,150.0,528.0,430.0,92087.0,174.0,PASS,n_too_low,PASS,h2_z_insignificant,PASS,PASS
categorical|1707|both_sexes|1|,categorical,1707,both_sexes,1,,Handedness (chirality/laterality),"ACE touchscreen question ""Are you right or left handed?""   This question was dropped from the touchscreen protocol on 24/10/2016.",Right-handed,UK Biobank Assessment Centre > Touchscreen > Early life factors,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-1707-both_sexes-1.tsv.bgz,categorical-1707-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1707-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1707-both_sexes-1.tsv.bgz.tbi,6038.0,880.0,7976.0,2450.0,373044.0,1435.0,531.0,85.0,741.0,207.0,47166.0,138.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|1707|both_sexes|2|,categorical,1707,both_sexes,2,,Handedness (chirality/laterality),"ACE touchscreen question ""Are you right or left handed?""   This question was dropped from the touchscreen protocol on 24/10/2016.",Left-handed,UK Biobank Assessment Centre > Touchscreen > Early life factors,"AFR,AMR,CSA,EAS,EUR,MID",6,"EAS,EUR,MID",3,True,False,True,categorical-1707-both_sexes-2.tsv.bgz,categorical-1707-both_sexes-2.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1707-both_sexes-2.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1707-both_sexes-2.tsv.bgz.tbi,413.0,63.0,509.0,133.0,40185.0,108.0,6156.0,902.0,8208.0,2524.0,380025.0,1465.0,h2_z_insignificant,n_too_low,h2_z_insignificant,PASS,PASS,PASS
categorical|1747|both_sexes|4|,categorical,1747,both_sexes,4,,"Hair colour (natural, before greying)","ACE touchscreen question ""What best describes your natural hair colour? (If your hair colour is grey, the colour before you went grey)""  If the participant activated the Help button they were shown the message:        If you are unsure, please select the colour closest to your natural  adult hair colour or select Do not know.          This question was dropped from the touchscreen protocol on 24/10/2016.",Dark brown,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure,"AFR,AMR,CSA,EAS,EUR,MID",6,"EAS,EUR",2,True,False,True,categorical-1747-both_sexes-4.tsv.bgz,categorical-1747-both_sexes-4.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1747-both_sexes-4.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1747-both_sexes-4.tsv.bgz.tbi,797.0,497.0,2141.0,578.0,156778.0,627.0,5746.0,464.0,6529.0,2081.0,262691.0,936.0,h2_z_insignificant,n_too_low,h2_z_insignificant,PASS,PASS,h2_z_insignificant
categorical|1747|both_sexes|5|,categorical,1747,both_sexes,5,,"Hair colour (natural, before greying)","ACE touchscreen question ""What best describes your natural hair colour? (If your hair colour is grey, the colour before you went grey)""  If the participant activated the Help button they were shown the message:        If you are unsure, please select the colour closest to your natural  adult hair colour or select Do not know.          This question was dropped from the touchscreen protocol on 24/10/2016.",Black,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure,"AFR,AMR,CSA,EAS,EUR,MID",6,"EAS,EUR",2,True,False,True,categorical-1747-both_sexes-5.tsv.bgz,categorical-1747-both_sexes-5.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1747-both_sexes-5.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1747-both_sexes-5.tsv.bgz.tbi,5637.0,246.0,6193.0,2040.0,18157.0,708.0,906.0,715.0,2477.0,619.0,401312.0,855.0,h2_z_insignificant,n_too_low,h2_z_insignificant,PASS,PASS,h2_z_insignificant
categorical|1920|both_sexes|1920|,categorical,1920,both_sexes,1920,,Mood swings,"ACE touchscreen question ""Does your mood often go up and down?"" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     ",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,True,False,True,categorical-1920-both_sexes-1920.tsv.bgz,categorical-1920-both_sexes-1920.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1920-both_sexes-1920.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1920-both_sexes-1920.tsv.bgz.tbi,3195.0,416.0,4200.0,968.0,185534.0,877.0,2936.0,496.0,3822.0,1488.0,224986.0,590.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
categorical|1940|both_sexes|1940|,categorical,1940,both_sexes,1940,,Irritability,"ACE touchscreen question ""Are you an irritable person?"" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     ",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-1940-both_sexes-1940.tsv.bgz,categorical-1940-both_sexes-1940.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1940-both_sexes-1940.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1940-both_sexes-1940.tsv.bgz.tbi,1110.0,270.0,1899.0,558.0,112713.0,458.0,5045.0,646.0,5861.0,1799.0,289328.0,917.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|1950|both_sexes|1950|,categorical,1950,both_sexes,1950,,Sensitivity / hurt feelings,"ACE touchscreen question ""Are your feelings easily hurt?"" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     ",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,"AFR,AMR,CSA,EAS,EUR,MID",6,"EUR,MID",2,True,False,True,categorical-1950-both_sexes-1950.tsv.bgz,categorical-1950-both_sexes-1950.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1950-both_sexes-1950.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1950-both_sexes-1950.tsv.bgz.tbi,2669.0,497.0,4901.0,1142.0,226844.0,875.0,3595.0,432.0,3190.0,1306.0,181625.0,597.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
categorical|1970|both_sexes|1970|,categorical,1970,both_sexes,1970,,Nervous feelings,"ACE touchscreen question ""Would you call yourself a nervous person?"" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     ",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-1970-both_sexes-1970.tsv.bgz,categorical-1970-both_sexes-1970.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1970-both_sexes-1970.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1970-both_sexes-1970.tsv.bgz.tbi,1020.0,264.0,1955.0,568.0,96438.0,404.0,5276.0,662.0,6154.0,1884.0,313175.0,1076.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|1980|both_sexes|1980|,categorical,1980,both_sexes,1980,,Worrier / anxious feelings,"ACE touchscreen question ""Are you a worrier?"" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     ",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,True,False,True,categorical-1980-both_sexes-1980.tsv.bgz,categorical-1980-both_sexes-1980.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1980-both_sexes-1980.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1980-both_sexes-1980.tsv.bgz.tbi,2740.0,508.0,4462.0,1214.0,231995.0,914.0,3493.0,421.0,3649.0,1261.0,177677.0,560.0,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
categorical|20002|both_sexes|1065|,categorical,20002,both_sexes,1065,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",hypertension,UK Biobank Assessment Centre > Verbal interview > Medical conditions,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,True,False,True,categorical-20002-both_sexes-1065.tsv.bgz,categorical-20002-both_sexes-1065.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1065.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1065.tsv.bgz.tbi,2519.0,203.0,2564.0,563.0,109307.0,374.0,4105.0,777.0,6285.0,2144.0,311166.0,1221.0,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
categorical|20002|both_sexes|1074|,categorical,20002,both_sexes,1074,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",angina,UK Biobank Assessment Centre > Verbal interview > Medical conditions,"AFR,CSA,EUR,MID",4,"CSA,EUR",2,True,False,True,categorical-20002-both_sexes-1074.tsv.bgz,categorical-20002-both_sexes-1074.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1074.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1074.tsv.bgz.tbi,150.0,,494.0,,13408.0,72.0,6474.0,,8355.0,,407065.0,1523.0,h2_z_insignificant,,PASS,,PASS,h2_z_insignificant
categorical|20002|both_sexes|1111|,categorical,20002,both_sexes,1111,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",asthma,UK Biobank Assessment Centre > Verbal interview > Medical conditions,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-20002-both_sexes-1111.tsv.bgz,categorical-20002-both_sexes-1111.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1111.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1111.tsv.bgz.tbi,795.0,106.0,1083.0,238.0,48865.0,176.0,5829.0,874.0,7766.0,2469.0,371608.0,1419.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|20002|both_sexes|1220|,categorical,20002,both_sexes,1220,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",diabetes,UK Biobank Assessment Centre > Verbal interview > Medical conditions,"AFR,CSA,EAS,EUR,MID",5,"CSA,EUR,MID",3,True,False,True,categorical-20002-both_sexes-1220.tsv.bgz,categorical-20002-both_sexes-1220.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1220.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1220.tsv.bgz.tbi,668.0,,1372.0,127.0,16550.0,140.0,5956.0,,7477.0,2580.0,403923.0,1455.0,h2_z_insignificant,,PASS,h2_z_insignificant,PASS,PASS
categorical|20002|both_sexes|1226|,categorical,20002,both_sexes,1226,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",hypothyroidism/myxoedema,UK Biobank Assessment Centre > Verbal interview > Medical conditions,"AFR,CSA,EUR",3,"AFR,CSA,EUR",3,True,False,True,categorical-20002-both_sexes-1226.tsv.bgz,categorical-20002-both_sexes-1226.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1226.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1226.tsv.bgz.tbi,135.0,,543.0,,20563.0,,6489.0,,8306.0,,399910.0,,PASS,,PASS,,PASS,
categorical|20002|both_sexes|1286|,categorical,20002,both_sexes,1286,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",depression,UK Biobank Assessment Centre > Verbal interview > Medical conditions,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-20002-both_sexes-1286.tsv.bgz,categorical-20002-both_sexes-1286.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1286.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1286.tsv.bgz.tbi,184.0,55.0,335.0,52.0,24071.0,114.0,6440.0,925.0,8514.0,2655.0,396402.0,1481.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|20002|both_sexes|1474|,categorical,20002,both_sexes,1474,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",hiatus hernia,UK Biobank Assessment Centre > Verbal interview > Medical conditions,"AFR,CSA,EUR",3,"CSA,EUR",2,True,False,True,categorical-20002-both_sexes-1474.tsv.bgz,categorical-20002-both_sexes-1474.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1474.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1474.tsv.bgz.tbi,59.0,,57.0,,9850.0,,6565.0,,8792.0,,410623.0,,h2_z_insignificant,,PASS,,PASS,
categorical|20003|both_sexes|1140865634|,categorical,20003,both_sexes,1140865634,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,omeprazole,UK Biobank Assessment Centre > Verbal interview > Medications,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-20003-both_sexes-1140865634.tsv.bgz,categorical-20003-both_sexes-1140865634.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20003-both_sexes-1140865634.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20003-both_sexes-1140865634.tsv.bgz.tbi,352.0,77.0,636.0,81.0,24743.0,119.0,6272.0,903.0,8213.0,2626.0,395730.0,1476.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|20003|both_sexes|1140866738|,categorical,20003,both_sexes,1140866738,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,atenolol,UK Biobank Assessment Centre > Verbal interview > Medications,"AFR,CSA,EAS,EUR,MID",5,"CSA,EAS,EUR",3,True,False,True,categorical-20003-both_sexes-1140866738.tsv.bgz,categorical-20003-both_sexes-1140866738.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20003-both_sexes-1140866738.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20003-both_sexes-1140866738.tsv.bgz.tbi,227.0,,341.0,58.0,16428.0,59.0,6397.0,,8508.0,2649.0,404045.0,1536.0,h2_z_insignificant,,PASS,PASS,PASS,h2_z_insignificant
categorical|20003|both_sexes|1140871310|,categorical,20003,both_sexes,1140871310,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,ibuprofen,UK Biobank Assessment Centre > Verbal interview > Medications,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,True,False,True,categorical-20003-both_sexes-1140871310.tsv.bgz,categorical-20003-both_sexes-1140871310.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20003-both_sexes-1140871310.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20003-both_sexes-1140871310.tsv.bgz.tbi,918.0,181.0,804.0,208.0,52343.0,196.0,5706.0,799.0,8045.0,2499.0,368130.0,1399.0,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
categorical|20003|both_sexes|1140874420|,categorical,20003,both_sexes,1140874420,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,quinine,UK Biobank Assessment Centre > Verbal interview > Medications,"CSA,EUR",2,"CSA,EUR",2,True,False,True,categorical-20003-both_sexes-1140874420.tsv.bgz,categorical-20003-both_sexes-1140874420.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20003-both_sexes-1140874420.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20003-both_sexes-1140874420.tsv.bgz.tbi,,,55.0,,2846.0,,,,8794.0,,417627.0,,,,PASS,,PASS,
categorical|20003|both_sexes|1140879802|,categorical,20003,both_sexes,1140879802,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,amlodipine,UK Biobank Assessment Centre > Verbal interview > Medications,"AFR,CSA,EAS,EUR,MID",5,"CSA,EUR",2,True,False,True,categorical-20003-both_sexes-1140879802.tsv.bgz,categorical-20003-both_sexes-1140879802.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20003-both_sexes-1140879802.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20003-both_sexes-1140879802.tsv.bgz.tbi,892.0,,673.0,117.0,17099.0,75.0,5732.0,,8176.0,2590.0,403374.0,1520.0,h2_z_insignificant,,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|20003|both_sexes|1140881856|,categorical,20003,both_sexes,1140881856,,Treatment/medication code,Code for treatment Negative codes indicate free-text entry.,salbutamol,UK Biobank Assessment Centre > Verbal interview > Medications,"AFR,CSA,EUR",3,"CSA,EUR",2,True,False,True,categorical-20003-both_sexes-1140881856.tsv.bgz,categorical-20003-both_sexes-1140881856.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20003-both_sexes-1140881856.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20003-both_sexes-1140881856.tsv.bgz.tbi,71.0,,121.0,,5047.0,,6553.0,,8728.0,,415426.0,,h2_z_insignificant,,PASS,,PASS,
